boy_rate,学位名称,最近五年平均薪酬,girl_rate,专业名称,id,level1,本科专科,level2,专业大类,level3,专业小类,学制,name,rank,平均薪酬,专业代码,special_id,view_month,view_total,view_week
46,,6500,54,法律事务,gkspecial1063,2,专科(高职),32,公安与司法大类,219,法律实务类,三年,法律事务,34,133520,580401,1063,149,655036,45
56,,6500,44,检察事务,gkspecial1064,2,专科(高职),32,公安与司法大类,219,法律实务类,三年,检察事务,33,111366,580403,1064,16,453474,5
28,,7500,72,法律文秘,gkspecial1062,2,专科(高职),32,公安与司法大类,219,法律实务类,三年,法律文秘,35,114156,580402,1062,51,158689,9
59,,7100,41,社区矫正,gkspecial1069,2,专科(高职),32,公安与司法大类,220,法律执行类,三年,社区矫正,28,126153,580505,1069,25,427947,8
60,,0,40,行政执行,gkspecial1067,2,专科(高职),32,公安与司法大类,220,法律执行类,三年,行政执行,30,0,580503K,1067,15,388391,5
66,,0,34,司法警务,gkspecial1068,2,专科(高职),32,公安与司法大类,220,法律执行类,三年,司法警务,29,123144,580504K,1068,49,140089,10
60,,7900,40,民事执行,gkspecial1066,2,专科(高职),32,公安与司法大类,220,法律执行类,三年,民事执行,31,142704,580502,1066,21,107486,5
74,,0,26,刑事执行,gkspecial1065,2,专科(高职),32,公安与司法大类,220,法律执行类,三年,刑事执行,32,123238,580501K,1065,36,102570,11
62,,0,38,戒毒矫治技术,gkspecial1076,2,专科(高职),32,公安与司法大类,221,司法技术类,三年,戒毒矫治技术,21,107690,580606K,1076,20,366636,9
77,,0,23,刑事侦查技术,gkspecial1070,2,专科(高职),32,公安与司法大类,221,司法技术类,三年,刑事侦查技术,27,117870,580601K,1070,42,223668,19
55,,7100,45,司法鉴定技术,gkspecial1073,2,专科(高职),32,公安与司法大类,221,司法技术类,三年,司法鉴定技术,24,138326,580603,1073,34,170883,16
53,,0,47,罪犯心理测量与矫正技术,gkspecial1075,2,专科(高职),32,公安与司法大类,221,司法技术类,三年,罪犯心理测量与矫正技术,22,0,580605K,1075,28,168735,4
60,,0,40,司法信息技术,gkspecial1072,2,专科(高职),32,公安与司法大类,221,司法技术类,三年,司法信息技术,25,122902,580602K,1072,28,151484,8
66,,0,34,司法信息安全,gkspecial1074,2,专科(高职),32,公安与司法大类,221,司法技术类,三年,司法信息安全,23,154687,580604K,1074,25,96497,8
24,,8600,76,社会工作,gkspecial1078,2,专科(高职),33,公共管理与服务大类,222,公共事业类,三年,社会工作,19,122000,590101,1078,45,318108,13
26,,6700,74,社区管理与服务,gkspecial1081,2,专科(高职),33,公共管理与服务大类,222,公共事业类,三年,社区管理与服务,16,69696,590104,1081,74,136386,33
9,,9100,91,青少年工作与管理,gkspecial1080,2,专科(高职),33,公共管理与服务大类,222,公共事业类,三年,青少年工作与管理,17,112790,590103,1080,31,71800,10
25,,9300,75,公共关系,gkspecial1082,2,专科(高职),33,公共管理与服务大类,222,公共事业类,三年,公共关系,15,137435,590105,1082,36,69059,12
0,,0,0,公益慈善事业管理,gkspecial1314,2,专科(高职),33,公共管理与服务大类,222,公共事业类,三年,公益慈善事业管理,0,0,590106,1314,10,30347,2
0,,0,0,党务工作,gkspecial9140,2,专科(高职),33,公共管理与服务大类,222,公共事业类,三年,党务工作,0,140407,590102,9140,42,29510,9
0,,0,0,政务服务,gkspecial10048,2,专科(高职),33,公共管理与服务大类,222,公共事业类,,政务服务,0,0,590107,10048,13,30,4
35,,9000,65,行政管理,gkspecial1089,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,行政管理,8,113818,590206,1089,118,755036,33
24,,8400,76,网络舆情监测,gkspecial1087,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,网络舆情监测,10,0,590204,1087,45,450737,13
26,,8000,74,质量管理与认证,gkspecial1090,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,质量管理与认证,7,0,590207,1090,32,398283,12
18,,8900,82,知识产权管理,gkspecial1091,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,知识产权管理,6,126552,590208,1091,22,376557,6
24,,8200,76,人力资源管理,gkspecial1085,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,人力资源管理,12,117412,590202,1085,153,221495,43
28,,9100,72,劳动与社会保障,gkspecial1086,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,劳动与社会保障,11,111821,590203,1086,32,140031,7
36,,8200,64,公共事务管理,gkspecial1088,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,公共事务管理,9,107316,590205,1088,59,92337,19
30,,7500,70,民政服务与管理,gkspecial9141,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,民政服务与管理,0,165142,590201,9141,31,33160,8
0,,0,0,职业指导与服务,gkspecial9142,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,职业指导与服务,0,108426,590209,9142,11,22445,2
0,,0,0,标准化技术,gkspecial9143,2,专科(高职),33,公共管理与服务大类,223,公共管理类,三年,标准化技术,0,150689,590210,9143,14,21583,4
0,,0,0,检验检测技术与管理,gkspecial10026,2,专科(高职),33,公共管理与服务大类,223,公共管理类,,检验检测技术与管理,0,0,590211,10026,8,17,9
0,,0,0,储备物资储藏与管理,gkspecial10027,2,专科(高职),33,公共管理与服务大类,223,公共管理类,,储备物资储藏与管理,0,0,590212,10027,6,13,6
41,,6600,59,现代殡葬技术与管理,gkspecial1096,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,现代殡葬技术与管理,1,130905,590305,1096,171,430427,56
20,,6800,80,婚庆服务与管理,gkspecial1094,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,婚庆服务与管理,3,118177,590304,1094,12,374667,2
15,,7200,85,社区康复,gkspecial1095,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,社区康复,2,99487,590303,1095,28,66794,8
20,,8000,80,智慧健康养老服务与管理,gkspecial9145,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,智慧健康养老服务与管理,0,0,590302,9145,319,54717,119
19,,7700,81,现代家政服务与管理,gkspecial9144,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,现代家政服务与管理,0,92642,590301,9144,58,31583,18
0,,0,0,陵园服务与管理,gkspecial8560,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,陵园服务与管理,0,113203,590307,8560,20,30230,7
0,,0,0,殡葬设备维护技术,gkspecial9146,2,专科(高职),33,公共管理与服务大类,224,公共服务类,三年,殡葬设备维护技术,0,119973,590306,9146,37,26449,10
40,,0,60,中医学,gkspecial805,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中医学,292,104215,520401K,805,754,2439766,248
0,,8300,0,中医康复技术,gkspecial831,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中医康复技术,266,96418,520416,831,137,490871,31
40,,0,60,针灸推拿,gkspecial807,2,专科(高职),26,医药卫生大类,225,中医药类,三年,针灸推拿,290,110519,520403K,807,368,438064,130
67,,8600,33,蒙药学,gkspecial817,2,专科(高职),26,医药卫生大类,225,中医药类,三年,蒙药学,280,102558,520411,817,21,427276,4
23,,7800,77,中药学,gkspecial816,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中药学,281,119355,520410,816,118,424971,42
0,,7600,0,中医养生保健,gkspecial840,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中医养生保健,257,0,520417,840,90,418808,26
0,,0,0,哈医学,gkspecial812,2,专科(高职),26,医药卫生大类,225,中医药类,三年,哈医学,285,108662,520408K,812,12,414259,1
13,,0,87,傣医学,gkspecial811,2,专科(高职),26,医药卫生大类,225,中医药类,三年,傣医学,286,97307,520407K,811,14,404443,3
0,,8100,0,藏药学,gkspecial819,2,专科(高职),26,医药卫生大类,225,中医药类,三年,藏药学,278,101086,520413,819,9,339658,1
57,,0,43,中医骨伤,gkspecial806,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中医骨伤,291,106560,520402K,806,42,263022,11
44,,0,56,蒙医学,gkspecial808,2,专科(高职),26,医药卫生大类,225,中医药类,三年,蒙医学,289,108662,520404K,808,13,106790,3
27,,8300,73,维药学,gkspecial818,2,专科(高职),26,医药卫生大类,225,中医药类,三年,维药学,279,113969,520412,818,9,97016,3
0,,0,0,藏医学,gkspecial809,2,专科(高职),26,医药卫生大类,225,中医药类,三年,藏医学,288,108662,520405K,809,10,96434,2
30,,0,70,维医学,gkspecial810,2,专科(高职),26,医药卫生大类,225,中医药类,三年,维医学,287,108340,520406K,810,8,68715,1
0,,0,0,中药制药,gkspecial9073,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中药制药,0,122345,520415,9073,32,37137,6
0,,0,0,药膳与食疗,gkspecial9074,2,专科(高职),26,医药卫生大类,225,中医药类,三年,药膳与食疗,0,93709,520418,9074,43,29957,15
0,,0,0,朝医学,gkspecial1309,2,专科(高职),26,医药卫生大类,225,中医药类,三年,朝医学,0,106560,520409K,1309,12,23048,5
0,,6800,0,中药材生产与加工,gkspecial9072,2,专科(高职),26,医药卫生大类,225,中医药类,三年,中药材生产与加工,0,0,520414,9072,23,19242,1
56,,7800,44,安全防范技术,gkspecial1071,2,专科(高职),32,公安与司法大类,226,安全防范类,三年,安全防范技术,26,0,580701,1071,39,121993,13
0,,0,0,安全保卫管理,gkspecial9138,2,专科(高职),32,公安与司法大类,226,安全防范类,三年,安全保卫管理,0,124769,580702,9138,13,28760,2
0,,0,0,智能安防运营管理,gkspecial9139,2,专科(高职),32,公安与司法大类,226,安全防范类,三年,智能安防运营管理,0,139251,580703,9139,14,23227,4
26,,9000,74,眼视光技术,gkspecial826,2,专科(高职),26,医药卫生大类,227,眼视光类,三年,眼视光技术,271,75654,520901,826,120,293500,44
0,,0,0,眼视光仪器技术,gkspecial9078,2,专科(高职),26,医药卫生大类,227,眼视光类,三年,眼视光仪器技术,0,103936,520902,9078,20,30778,7
0,,0,0,视觉训练与康复,gkspecial9079,2,专科(高职),26,医药卫生大类,227,眼视光类,三年,视觉训练与康复,0,124453,520903,9079,22,24699,6
76,,8500,24,微电子技术,gkspecial766,2,专科(高职),25,电子与信息大类,228,集成电路类,三年,微电子技术,331,97043,510402,766,66,151006,14
0,,0,0,集成电路技术,gkspecial9071,2,专科(高职),25,电子与信息大类,228,集成电路类,三年,集成电路技术,0,94253,510401,9071,67,42868,26
0,,7500,0,现代文秘,gkspecial9185,2,专科(高职),33,公共管理与服务大类,229,文秘类,三年,现代文秘,0,99795,590401,9185,60,36460,15
0,工学学士,0,0,电力工程及自动化,gkspecial9659,230,本科(职业),231,能源动力与材料大类,232,电力技术类,四年,电力工程及自动化,0,0,230101,9659,38,2338,16
0,工学学士,0,0,智能电网工程技术,gkspecial9662,230,本科(职业),231,能源动力与材料大类,232,电力技术类,四年,智能电网工程技术,0,0,230102,9662,12,1089,2
0,工学学士,0,0,智慧综合能源工程,gkspecial10009,230,本科(职业),231,能源动力与材料大类,232,电力技术类,,智慧综合能源工程,0,0,230103,10009,6,15,2
0,工学学士,0,0,热能动力工程,gkspecial9664,230,本科(职业),231,能源动力与材料大类,233,热能与发电工程类,四年,热能动力工程,0,0,230201,9664,41,917,16
0,工学学士,0,0,核工程与核技术应用,gkspecial10011,230,本科(职业),231,能源动力与材料大类,233,热能与发电工程类,,核工程与核技术应用,0,0,230202,10011,33,55,15
0,工学学士,0,0,新能源发电工程技术,gkspecial9666,230,本科(职业),231,能源动力与材料大类,235,新能源发电工程类,四年,新能源发电工程技术,0,0,230301,9666,18,1378,3
0,艺术学学士,0,0,环境艺术设计,gkspecial9670,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,环境艺术设计,0,0,350106,9670,37,1975,13
0,艺术学学士,0,0,数字媒体艺术,gkspecial9663,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,数字媒体艺术,0,0,350103,9663,72,1954,29
0,艺术学学士,0,0,视觉传达设计,gkspecial9661,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,视觉传达设计,0,0,350102,9661,65,1790,12
0,艺术学学士,0,0,产品设计,gkspecial9665,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,产品设计,0,0,350104,9665,26,872,14
0,艺术学学士,0,0,服装与服饰设计,gkspecial9667,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,服装与服饰设计,0,0,350105,9667,18,751,3
0,艺术学学士,0,0,工艺美术,gkspecial9660,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,工艺美术,0,0,350101,9660,22,745,5
0,艺术学学士,0,0,游戏创意设计,gkspecial9678,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,游戏创意设计,0,0,350109,9678,44,726,13
0,艺术学学士,0,0,美术,gkspecial9672,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,美术,0,0,350107,9672,54,720,15
0,艺术学学士,0,0,时尚品设计,gkspecial9443,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,时尚品设计,0,0,350112,9443,11,368,3
0,艺术学学士,0,0,数字影像设计,gkspecial9441,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,数字影像设计,0,0,350111,9441,6,269,1
0,艺术学学士,0,0,公共艺术设计,gkspecial9675,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,公共艺术设计,0,0,350108,9675,7,255,2
0,艺术学学士,0,0,展示艺术设计,gkspecial9684,230,本科(职业),234,文化艺术大类,236,艺术设计类,四年,展示艺术设计,0,0,350110,9684,7,217,4
0,艺术学学士,0,0,陶瓷艺术设计,gkspecial10025,230,本科(职业),234,文化艺术大类,236,艺术设计类,,陶瓷艺术设计,0,0,350113,10025,7,18,2
0,工学学士,0,0,钢铁智能冶金技术,gkspecial9668,230,本科(职业),231,能源动力与材料大类,237,黑色金属材料类,四年,钢铁智能冶金技术,0,0,230401,9668,9,351,6
0,工学学士,0,0,钢铁智能轧制技术,gkspecial9903,230,本科(职业),231,能源动力与材料大类,237,黑色金属材料类,四年,钢铁智能轧制技术,0,0,230402,9903,5,199,3
0,工学学士,0,0,储能材料工程技术,gkspecial9680,230,本科(职业),231,能源动力与材料大类,238,有色金属材料类,四年,储能材料工程技术,0,0,230503,9680,10,435,6
0,工学学士,0,0,材料化冶金应用技术,gkspecial9673,230,本科(职业),231,能源动力与材料大类,238,有色金属材料类,四年,材料化冶金应用技术,0,0,230501,9673,6,353,4
0,工学学士,0,0,金属智能成型技术,gkspecial9676,230,本科(职业),231,能源动力与材料大类,238,有色金属材料类,四年,金属智能成型技术,0,0,230502,9676,3,187,1
0,工学学士,0,0,新材料与应用技术,gkspecial9683,230,本科(职业),231,能源动力与材料大类,240,非金属材料类,四年,新材料与应用技术,0,0,230602,9683,22,672,8
0,工学学士,0,0,高分子材料工程技术,gkspecial9681,230,本科(职业),231,能源动力与材料大类,240,非金属材料类,四年,高分子材料工程技术,0,0,230601,9681,8,478,2
0,工学学士,0,0,建筑设计,gkspecial9669,230,本科(职业),239,土木建筑大类,241,建筑设计类,四年,建筑设计,0,0,240101,9669,28,1286,6
0,工学学士,0,0,建筑装饰工程,gkspecial9671,230,本科(职业),239,土木建筑大类,241,建筑设计类,四年,建筑装饰工程,0,0,240102,9671,12,533,1
0,工学学士,0,0,园林景观工程,gkspecial9677,230,本科(职业),239,土木建筑大类,241,建筑设计类,四年,园林景观工程,0,0,240104,9677,13,457,4
0,工学学士,0,0,古建筑工程,gkspecial9674,230,本科(职业),239,土木建筑大类,241,建筑设计类,四年,古建筑工程,0,0,240103,9674,9,296,2
0,工学学士,0,0,城市设计数字技术,gkspecial9679,230,本科(职业),239,土木建筑大类,241,建筑设计类,四年,城市设计数字技术,0,0,240105,9679,7,203,4
0,工学学士,0,0,建筑材料智能制造,gkspecial9686,230,本科(职业),231,能源动力与材料大类,242,建筑材料类,四年,建筑材料智能制造,0,0,230701,9686,4,234,1
0,工学学士,0,0,城乡规划,gkspecial9682,230,本科(职业),239,土木建筑大类,243,城乡规划与管理类,四年,城乡规划,0,0,240201,9682,20,422,5
0,工学学士,0,0,建筑工程,gkspecial9685,230,本科(职业),239,土木建筑大类,244,土建施工类,四年,建筑工程,0,0,240301,9685,63,1903,28
